thscode,2023-11-15,2023-11-16,2023-11-17,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-27,2023-11-28,2023-11-29,2023-11-30,2023-12-01,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15
000028.SZ,1.3166556945359,0.51981806367771,-0.6464124111183,0.9433962264151,-0.90235256203674,-1.2682926829268,1.0210803689065,1.0433648516465,-1.6134236850597,0.81994096425057,-0.91086532205595,0.75508864084045,-0.68426197458456,-2.3950131233596,-0.94117647058824,-1.7645062775704,-0.75993091537133,-0.8005569091542,1.9298245614035,-0.17211703958692,1.1034482758621,-1.193724420191,-1.7259233690024
000029.SZ,-0.6568144499179,1.6528925619835,1.3008130081301,-1.2841091492777,1.7073170731707,8.792965627498,-3.8941954445261,-2.2935779816514,-3.8341158059468,1.3832384052075,-0.72231139646871,3.1527890056589,0.23510971786833,-3.2056293979671,-0.1615508885299,-0.16181229773462,0.0,-1.3776337115073,-0.41084634346755,1.8151815181518,-0.72933549432739,0.32653061224489,0.48820179007323
000030.SZ,1.6453382084095,7.7338129496403,1.669449081803,-1.1494252873563,-1.6611295681063,-2.5337837837838,2.2530329289428,-0.16949152542374,1.358234295416,3.3500837520938,-2.7552674230146,-0.66666666666667,-1.3422818791946,0.34013605442178,-1.6949152542373,-0.17241379310344,-1.5544041450777,-1.5789473684211,3.030303030303,0.17301038062283,-0.1727115716753,-1.038062283737,-1.2237762237762
000031.SZ,-1.7492711370262,-0.89020771513354,-2.9940119760479,0.92592592592592,2.4464831804281,1.4925373134328,2.3529411764706,-0.86206896551724,-2.0289855072464,-1.7751479289941,-1.8072289156627,-1.2269938650307,0.62111801242236,-2.4691358024691,-1.5822784810127,1.6077170418007,1.2658227848101,-2.8125,0.96463022508039,1.5923566878981,-1.2539184952978,0.63492063492064,0.31545741324922
000032.SZ,-1.5207373271889,-1.824988301357,-0.23832221163013,2.2455805064501,-2.3831775700934,0.9573958831977,-0.42674253200569,-4.7142857142857,2.9485257371314,-2.0388349514563,-2.7750247770069,-0.71355759429154,2.5154004106776,10.015022533801,-2.5944469731452,-0.32710280373832,-0.56258790436004,2.2159358793022,5.1660516605166,-1.2280701754386,0.44404973357017,2.8735632183908,2.0197679415556
000034.SZ,0.058858151854041,3.3823529411765,1.0241820768137,-1.0982821740355,-3.5307517084282,-2.5974025974026,2.7575757575757,-5.1017398997346,0.031075201988807,-0.12426219322771,-0.93312597200621,-0.50235478806907,2.6822341432629,1.5980331899201,-5.4748941318814,0.0,1.6,2.9606299212598,0.30590394616091,0.21347971942666,-4.0474741326841,-0.1268633047891,-1.6195617656399
000035.SZ,-0.34662045060658,-2.2608695652174,-1.2455516014235,0.18018018018018,-1.0791366906475,-0.54545454545455,1.0968921389397,-1.8083182640145,0.73664825046041,0.0,-0.54844606946982,-0.5514705882353,0.18484288354898,-2.2140221402214,-1.5094339622642,-0.19157088122605,-1.5355086372361,-1.5594541910331,0.79207920792079,-0.39292730844793,-1.577909270217,-1.6032064128257,-0.61099796334013
000036.SZ,-0.49627791563277,1.9950124688279,0.0,-0.24449877750611,0.73529411764706,-0.48661800486619,0.48899755501224,0.24330900243308,0.24271844660194,-0.72639225181599,-0.73170731707316,0.24570024570024,1.4705882352941,0.0,-0.2415458937198,-0.48426150121064,0.0,-1.4598540145986,0.49382716049384,0.24570024570024,-0.49019607843138,1.4778325123153,0.0
000037.SZ,0.46189376443417,-0.34482758620689,0.34602076124567,1.1494252873563,-0.3409090909091,-0.11402508551881,0.2283105022831,-1.1389521640091,0.80645161290323,0.57142857142858,-1.25,0.1150747986191,0.0,0.11494252873565,-1.8369690011481,0.23391812865497,-1.9836639439907,-1.3095238095238,0.48250904704464,0.84033613445378,1.1904761904762,3.6470588235294,-1.8161180476731
000039.SZ,2.3448275862069,-0.53908355795148,2.1680216802168,1.8567639257294,-0.78125,-0.65616797900262,1.9815059445178,0.25906735751296,0.0,0.12919896640827,1.1612903225806,0.51020408163265,-2.2842639593909,1.1688311688312,-0.51347881899872,1.1612903225806,1.2755102040816,-1.007556675063,0.89058524173027,0.12610340479194,-0.8816120906801,-0.63532401524777,-0.76726342710998
000040.SZ,0.50505050505051,-1.2562814070352,0.0,0.25445292620865,-0.50761421319797,-1.7857142857143,0.77922077922077,-1.0309278350515,0.0,0.52083333333333,-1.2953367875648,-0.5249343832021,0.79155672823218,0.26178010471205,-1.5665796344648,0.26525198938991,-0.52910052910053,1.063829787234,-0.52631578947368,1.3227513227513,-0.26109660574413,0.52356020942408,-0.78125
000042.SZ,-0.59347181008902,-1.044776119403,-1.0558069381599,2.1341463414634,2.5373134328358,-0.14556040756914,2.332361516035,-0.99715099715099,-2.8776978417266,-1.1851851851852,-3.1484257871064,0.61919504643963,2.6153846153846,-1.9490254872564,-1.2232415902141,0.92879256965944,0.76687116564418,-3.0441400304414,-3.9246467817896,2.1241830065359,-1.6,0.65040650406504,2.4232633279483
000045.SZ,,,,-7.5244544770504,-2.6037428803905,7.8529657477026,-7.0487993803253,-1.75,-0.25445292620865,2.2108843537415,0.083194675540764,-0.33250207813798,0.41701417848206,-1.6611295681063,-1.7736486486486,-1.0318142734308,0.69504778453519,-1.0353753235548,0.6974716652136,0.17316017316017,0.95073465859982,-0.085616438356163,-0.34275921165381
000046.SZ,-4.9586776859504,-5.2173913043478,-4.5871559633028,-4.8076923076923,-5.0505050505051,-5.3191489361702,4.4943820224719,5.3763440860215,5.1020408163265,3.8834951456311,-4.6728971962617,-4.9019607843137,-4.1237113402062,-5.3763440860215,-4.5454545454545,-4.7619047619048,-5.0,-5.2631578947368,-5.5555555555555,-4.4117647058824,-4.6153846153846,-4.8387096774194,-5.0847457627118
000048.SZ,0.22259321090708,0.0,0.66629650194335,0.9376723662438,0.98360655737705,2.8679653679654,-0.84166228300894,2.3872679045093,-1.8652849740933,-1.2143611404435,-0.48102618920363,0.53705692803436,-0.1068376068376,4.8128342245989,-0.10204081632655,1.7875383043922,-0.10035122930256,-1.958814665997,1.0245901639344,2.8397565922921,-1.6272189349113,-1.8546365914787,-0.20429009193054
000049.SZ,0.51530766899059,-1.5983112183353,0.21452650934723,3.1192660550459,-1.9572953736655,-2.1476104053237,1.7619783616692,-1.7010935601458,-9.2088998763906,4.4247787610619,2.8031290743155,,,,,,,-6.4637482900137,-2.1937842778793,-0.37383177570094,-1.8761726078799,0.65009560229446,-0.37993920972645
000050.SZ,0.55555555555554,-1.4732965009208,-0.28037383177569,-0.56232427366448,-0.94250706880301,-1.04662226451,1.1538461538461,-0.85551330798479,0.9587727708533,2.1842355175689,2.6022304832714,-1.5398550724638,-0.64397424103035,-0.83333333333333,-2.4276377217554,-0.76555023923445,1.8322082931533,-0.56818181818182,-0.76190476190476,0.095969289827253,-1.43815915628,-0.19455252918288,-0.58479532163743
000055.SZ,0.43478260869566,-0.21645021645021,0.43383947939262,0.21598272138228,0.21551724137932,-0.43010752688173,0.64794816414687,0.0,-1.2875536480687,0.43478260869566,-1.5151515151515,-0.87912087912088,0.88691796008869,0.43956043956045,-1.7505470459519,0.44543429844097,0.0,-2.6607538802661,0.68337129840547,0.90497737556561,-0.89686098654709,0.2262443438914,0.22573363431153
000056.SZ,10.054844606947,-9.9667774086379,-7.0110701107011,3.5714285714286,2.4904214559387,-9.9065420560748,-9.9585062240664,0.69124423963134,-8.2379862700229,0.0,2.7431421446384,0.0,2.9126213592233,-4.0094339622641,-0.24570024570026,0.49261083743844,-2.4509803921569,-3.5175879396985,2.34375,0.5089058524173,-1.0126582278481,-0.51150895140665,-0.77120822622109
000058.SZ,4.3870967741935,-0.98887515451174,-2.7465667915106,0.64184852374839,9.9489795918367,9.9767981438515,-10.021097046414,-8.4407971864009,-2.8169014084507,0.13175230566535,0.78947368421053,0.0,0.65274151436031,1.2970168612192,-2.9449423815621,0.92348284960423,-1.8300653594771,-3.0625832223702,1.0989010989011,1.0869565217391,-0.80645161290323,1.0840108401084,-1.4745308310992
000059.SZ,1.5254237288136,-0.1669449081803,-0.50167224080268,0.50420168067227,-0.50167224080268,-0.16806722689075,1.010101010101,-0.66666666666667,-0.67114093959732,0.33783783783785,-1.1784511784512,-0.51107325383305,-1.1986301369863,1.0398613518198,-1.7152658662093,1.2216404886562,-0.86206896551724,-2.0869565217391,1.0657193605684,0.35149384885764,-0.52539404553415,0.70422535211268,-0.87412587412587
000060.SZ,1.0869565217391,-1.0752688172043,0.86956521739131,-0.86206896551724,0.21739130434784,-1.5184381778742,1.1013215859031,-1.3071895424837,0.22075055187637,-0.44052863436124,-0.44247787610619,-1.5555555555556,0.22573363431153,0.22522522522522,-2.0224719101124,0.91743119266055,0.0,-1.1363636363637,0.45977011494254,0.22883295194508,-1.5981735159817,0.46403712296985,-0.46189376443419
000061.SZ,0.3076923076923,-0.46012269938649,-0.15408320493066,1.5432098765432,0.0,2.7355623100304,-0.14792899408284,0.59259259259259,0.58910162002946,-0.87847730600294,-0.14771048744461,0.7396449704142,0.88105726872247,0.14556040756914,-0.43604651162791,0.29197080291971,-0.43668122270743,-1.7543859649123,1.6369047619048,0.0,-0.58565153733529,0.88365243004418,-0.87591240875912
000062.SZ,0.16877637130801,-1.010951979781,0.85106382978723,-0.33755274261603,-1.1007620660457,-0.68493150684932,1.7241379310345,-1.1016949152542,0.51413881748072,0.76726342710997,-0.42301184433165,-0.84961767204758,0.68551842330763,-1.3617021276596,-1.8981880931838,-0.17590149516271,0.17699115044247,-0.088339222614839,1.237842617153,1.1353711790393,-0.60449050086356,-0.34752389226759,-0.5231037489102
000063.SZ,-0.035997120230387,-1.2243428159885,0.4739336492891,-0.14513788098693,-1.0174418604651,-2.4596182085169,0.97854723372224,-2.1617592247484,-0.53333333333334,-0.49789352738414,-0.76982294072363,-0.58184639255237,1.9898556379243,-1.3771996939556,-2.7152831652444,0.518341307815,-0.15866719555732,3.6948748510131,1.8007662835249,-0.45163718479489,-2.1550094517958,1.8160741885626,1.2523719165085
000065.SZ,0.95735422106179,-1.8103448275862,0.26338893766461,1.2259194395797,-0.17301038062285,-1.8197573656846,1.323918799647,-2.1777003484321,-0.53428317008015,0.44762757385856,-2.0499108734403,0.0,2.1838034576888,1.5138023152271,-1.9298245614035,-0.089445438282646,-0.8952551477171,-1.8970189701897,1.9337016574586,1.1743450767841,-0.80357142857143,0.45004500450046,7.3476702508961
000066.SZ,8.1151832460733,-4.9233252623083,-1.9524617996604,1.4718614718615,-2.8156996587031,-1.1413520632134,1.2433392539965,-0.52631578947369,-1.2345679012346,0.089285714285728,0.17841213202497,-0.6233303650935,1.1648745519713,1.5057573073517,-2.4432809773124,-0.26833631484794,0.089686098654707,2.5089605734767,-0.34965034965034,0.43859649122806,-0.96069868995633,-1.3227513227513,-3.0384271671135
000068.SZ,1.3550135501355,-0.80213903743316,0.0,0.26954177897575,2.9569892473118,0.52219321148825,-0.51948051948052,0.52219321148825,-2.3376623376623,-0.79787234042553,-0.80428954423592,-0.54054054054054,0.81521739130434,1.078167115903,-1.8666666666667,1.3586956521739,-1.8766756032172,-1.6393442622951,1.3888888888889,0.0,-0.82191780821917,1.1049723756906,-0.81967213114755
000069.SZ,-0.26666666666666,-1.6042780748663,-0.54347826086957,-0.54644808743169,2.1978021978022,-1.0752688172043,1.9021739130435,-0.79999999999999,-2.4193548387097,-0.82644628099173,-3.8888888888889,-0.28901734104046,0.28985507246376,-2.8901734104046,-2.0833333333333,1.2158054711246,0.6006006006006,-1.7910447761194,-1.2158054711246,2.4615384615385,-3.3033033033033,0.31055900621117,0.30959752321982
000070.SZ,0.52301255230124,-1.5608740894901,-0.73995771670191,0.10649627263046,3.2978723404255,1.6477857878476,-1.8237082066869,-4.0247678018576,-2.258064516129,0.44004400440045,-2.0810514786419,-1.1185682326622,2.8280542986425,-0.77007700770077,-2.8824833702882,0.0,1.2557077625571,3.3821871476888,-0.54525627044712,0.32894736842107,-2.7322404371585,-1.2359550561798,-2.844141069397
000078.SZ,0.32467532467532,-0.97087378640776,1.3071895424837,0.64516129032258,0.32051282051281,0.63897763578275,1.5873015873016,1.5625,-2.4615384615385,0.31545741324922,-1.8867924528302,1.2820512820513,0.31645569620252,0.0,-0.94637223974763,0.31847133757961,-1.2698412698413,-1.2861736334405,1.3029315960912,-0.32154340836012,1.2903225806452,-0.31847133757963,-2.8753993610224
000088.SZ,0.20325203252032,-0.60851926977686,-0.40816326530613,-0.20491803278688,1.0266940451745,3.4552845528455,0.39292730844795,0.39138943248531,-0.38986354775828,0.0,0.0,0.39138943248531,0.38986354775829,1.3592233009709,-1.7241379310345,0.77972709551657,-0.38684719535783,-1.3592233009709,1.5748031496063,0.3875968992248,-0.19305019305019,-0.19342359767891,-0.96899224806201
000089.SZ,0.30075187969924,-0.59970014992504,0.45248868778281,1.2012012012012,0.2967359050445,0.14792899408284,0.59084194977843,-0.73421439060205,0.59171597633136,-0.29411764705882,-0.73746312684366,1.1887072808321,-0.14684287812041,-0.29411764705882,-1.3274336283186,0.0,0.14947683109118,-0.74626865671642,1.0526315789474,0.44642857142858,-0.29629629629629,0.0,-1.0401188707281
000090.SZ,-1.2635379061372,-2.7422303473492,-0.75187969924812,-0.94696969696969,1.9120458891013,0.18761726078799,2.9962546816479,-2.1818181818182,-1.8587360594795,-0.75757575757576,-3.2442748091603,0.0,1.1834319526627,-0.97465886939571,-2.3622047244095,1.008064516129,0.3992015968064,-0.99403578528827,0.2008032128514,1.6032064128257,-2.3668639053254,0.60606060606061,-0.60240963855422
000096.SZ,-0.70351758793968,-1.1133603238867,0.51177072671444,-0.50916496945011,2.2517911975435,2.3023023023023,6.2622309197652,-1.0128913443831,2.6046511627907,2.2665457842248,-4.3439716312057,1.5755329008341,3.1934306569343,-1.9451812555261,-1.4427412082958,1.3723696248856,-0.36101083032492,0.0,-1.8115942028985,2.859778597786,2.2421524663677,-0.087719298245612,-1.4925373134328
000099.SZ,0.24600246002459,-0.12269938650306,0.49140049140048,0.73349633251834,-1.0922330097087,-0.36809815950922,0.98522167487685,-1.3414634146341,-0.24721878862793,0.0,-0.86741016109046,-0.5,0.50251256281407,1.875,-2.4539877300614,0.0,-0.37735849056604,-1.6414141414141,1.4120667522465,1.0126582278481,3.7593984962406,-0.6038647342995,0.0
000100.SZ,0.72289156626504,-0.47846889952152,0.24038461538461,-1.1990407673861,-0.48543689320389,-1.2195121951219,1.2345679012346,0.24390243902441,0.97323600973236,0.96385542168675,-0.47732696897376,0.23980815347721,0.0,-0.95693779904306,-1.207729468599,0.73349633251834,-0.48543689320389,1.7073170731707,-2.8776978417266,-1.2345679012346,-1.5,-0.76142131979695,0.0
000151.SZ,0.85836909871244,-0.76595744680851,0.85763293310463,0.17006802721088,-0.50933786078097,-0.93856655290103,0.60292850990526,-0.51369863013699,-0.17211703958692,0.51724137931035,-1.114922813036,-0.26019080659149,10.0,1.5810276679842,-1.1673151750973,-0.47244094488188,2.9272151898734,-5.0730207532667,4.3724696356275,4.11171450737,-2.0864381520119,1.1415525114155,-1.2039127163281
000153.SZ,0.099108027750246,-1.3861386138614,2.1084337349397,-0.19665683382497,0.39408866995073,0.29440628066733,1.9569471624266,0.76775431861804,-1.7142857142857,1.2596899224806,-2.2966507177033,0.68560235063662,0.19455252918289,-0.58252427184466,-0.9765625,0.0,-2.465483234714,-1.0111223458039,0.51072522982636,0.0,1.3211382113821,-1.0030090270813,-1.7223910840932
000155.SZ,9.965034965035,-1.510333863275,4.1969330104923,-0.46475600309838,-1.556420233463,-1.2648221343874,1.2009607686149,-2.373417721519,-1.7017828200972,0.32976092333058,-1.8077239112572,-2.4267782426778,-0.085763293310461,0.7725321888412,9.9659284497445,3.7955073586367,-3.4328358208955,-1.3137557959815,-0.31323414252153,-0.31421838177534,-2.6004728132388,0.080906148867312,3.3144704931285
000156.SZ,-0.1310615989515,0.78740157480314,1.3020833333333,0.25706940874035,1.7948717948718,2.1410579345088,-1.6029593094944,-0.37593984962406,-1.5094339622642,-0.12771392081737,-1.2787723785166,-0.12953367875647,3.8910505836576,-0.24968789013732,-2.377972465582,1.9230769230769,2.2641509433962,-1.3530135301353,1.8703241895262,1.7135862913097,-0.72202166064983,0.96969696969697,0.96038415366147
000157.SZ,1.2345679012346,0.0,-1.0670731707317,0.15408320493066,-0.76923076923077,-1.5503875968992,1.7322834645669,0.0,0.1547987616099,-0.92735703245749,-0.93603744149767,1.5748031496063,-0.77519379844961,0.78125,-1.7054263565892,0.0,1.2618296529968,-1.2461059190031,0.31545741324922,0.15723270440251,-1.7268445839874,-0.63897763578275,-0.16077170418006
000158.SZ,-4.1171088746569,1.7175572519084,-2.7204502814259,-0.77145612343298,-4.8590864917396,-3.0643513789581,1.6859852476291,-0.51813471502591,0.31250000000001,-1.6614745586708,1.9007391763464,-2.4870466321244,1.3815090329437,1.5723270440252,-4.6439628482972,-3.7878787878788,0.44994375703036,0.55991041433371,2.1158129175946,2.3991275899673,-2.9818956336528,-2.3051591657519,0.44943820224718
000159.SZ,-0.14450867052023,-0.72358900144718,-1.1661807580175,0.29498525073746,-1.0294117647059,-1.1887072808321,0.75187969924812,-1.044776119403,-0.75414781297134,1.2158054711246,-0.6006006006006,-0.60422960725076,1.2158054711246,0.15015015015015,-1.9490254872564,1.3761467889908,-1.2066365007541,-1.8320610687023,0.15552099533438,1.2422360248447,-0.76687116564417,0.30911901081917,0.46224961479198
000166.SZ,0.43383947939262,-0.64794816414687,0.43478260869566,-1.0822510822511,0.0,-0.87527352297593,0.22075055187637,0.44052863436122,0.0,-0.21929824561403,-1.3186813186813,0.44543429844097,1.5521064301552,0.43668122270741,-2.1739130434783,-0.66666666666667,1.7897091722595,-0.65934065934066,1.3274336283186,0.0,-0.87336244541485,-0.44052863436124,-0.88495575221237
000301.SZ,1.0446343779677,-1.7857142857143,-0.28708133971291,0.28790786948176,0.19138755980863,-1.8147086914995,0.48638132295721,-0.67763794772508,-1.1695906432748,0.59171597633135,-0.7843137254902,0.0,-1.3833992094862,-1.3026052104208,-1.4213197969543,0.0,-1.3388259526262,-0.83507306889353,-2.3157894736842,-2.4784482758621,-2.6519337016575,-0.79455164585698,1.0297482837529
000333.SZ,0.88079859072225,0.40745052386496,0.21256038647343,1.0991129965291,0.038146099561326,-0.57197330791231,1.169702780441,-0.53070507960576,-0.9717987804878,1.0775447373485,-0.98991052731773,-0.65372043837723,-2.1676020901877,-0.90999010880315,-1.7368736274706,-0.081267777326288,2.1146807645384,0.23894862604541,1.3508144616607,-0.039200313602515,-0.60784313725491,0.39455513908069,-1.1004126547455
000338.SZ,2.9243937232525,-0.41580041580042,1.4613778705637,1.3717421124828,0.20297699594047,-1.8230925050642,2.6134800550206,-0.2680965147453,0.73924731182795,1.8679119412942,-1.1787819253438,-1.2591119946985,-6.7114093959732,1.294964028777,-0.42613636363637,0.57061340941512,-0.78014184397163,-0.50035739814153,0.35919540229886,0.64423765211167,-0.49786628733997,-1.9299499642602,-0.43731778425656
