thscode,2022-9-9,2022-9-16,2022-9-23,2022-9-30,2022-10-14,2022-10-21,2022-10-28,2022-11-4,2022-11-11,2022-11-18,2022-11-25,2022-12-2,2022-12-9,2022-12-16,2022-12-23,2022-12-30,2023-1-6,2023-1-13,2023-1-20,2023-2-3,2023-2-10,2023-2-17,2023-2-24,2023-3-3,2023-3-10,2023-3-17,2023-3-24,2023-3-31,2023-4-7,2023-4-14,2023-4-21,2023-4-28,2023-5-5,2023-5-12,2023-5-19,2023-5-26,2023-6-2,2023-6-9,2023-6-16,2023-6-21,2023-6-30,2023-7-7,2023-7-14,2023-7-21,2023-7-28,2023-8-4,2023-8-11,2023-8-18,2023-8-25,2023-9-1,2023-9-8
002153.SZ,6.478034252,-2.657342657,-5.962643678,-5.500381971,-3.718674212,4.534005038,1.686746988,18.72037915,4.125083167,0.447284345,-13.42239186,9.698750918,-0.669792364,0.8091706,-3.277591973,3.665283541,1.134089393,3.100263852,10.3646833,3.536231884,-5.711086226,-2.078384798,0.78835658,0.481347774,-2.095808383,0.489296636,11.32075472,40.2952433,-5.183164458,-10.19317715,-5.85812357,-6.903257171,-0.783289817,-0.842105263,4.352441614,-6.663275687,8.664850136,-4.764292879,8.004212744,1.394169835,-12.5,-5.357142857,1.132075472,-2.985074627,2.076923077,7.083647325,-4.222378607,-1.983835415,-9.445277361,8.774834437,-1.97869102
002154.SZ,1.57480315,-1.80878553,-3.421052632,-2.452316076,2.234636872,-2.732240437,-2.247191011,4.597701149,1.098901099,0.815217391,-1.886792453,9.340659341,4.271356784,-0.481927711,-1.937046005,1.728395062,3.398058252,6.103286385,3.539823009,0.854700855,-4.449152542,7.538802661,4.329896907,3.557312253,-3.244274809,-0.394477318,1.188118812,0.195694716,5.2734375,-6.12244898,6.52173913,16.51205937,9.23566879,-7.580174927,-6.151419558,-4.201680672,1.228070175,-3.466204506,1.256732496,-6.737588652,4.942965779,0.543478261,14.77477477,-4.081632653,-1.800327332,0.166666667,0,0,3.494176373,2.411575563,-3.924646782
002155.SZ,12.7409891,-10.48327138,10.71428571,-9.902475619,13.40549542,-2.34948605,3.609022556,2.97532656,10.99365751,-6.031746032,2.027027027,-5.82781457,-2.672292546,-6.286127168,-4.548959136,4.604200323,2.393822394,2.941176471,3.663003663,21.34275618,1.281304601,-1.552616446,3.271028037,-2.941176471,-4.603729604,-7.758094075,2.119205298,-1.750972763,3.564356436,2.039515615,-1.3116802,-5.063291139,-3.2,-2.892561983,-2.127659574,-3.188405797,6.437125749,-3.445850914,-1.092498179,-11.04565538,0.993377483,2.868852459,2.151394422,-4.758190328,0.737100737,1.62601626,-2.96,-5.358615004,0.087108014,1.653611836,0.684931507
002156.SZ,1.100715465,-2.014153511,-9.111111111,-7.82396088,0.464190981,7.590759076,8.098159509,6.923950057,-4.458598726,5,-8.571428571,-0.868055556,-3.677758319,10.60606061,-5.260273973,-4.684788895,4.308252427,1.163467132,5.520414031,6.267029973,1.230769231,4.508611955,14.78429472,2.322635135,-10.52414362,7.841328413,6.030795552,-10.44776119,10.36036036,-7.918367347,-11.7464539,-10.14565545,1.45332588,5.179063361,9.271870089,5.512943432,10.94956838,4.832104832,-2.96875,-5.837359098,-3.377511757,-0.707964602,0.490196078,8.647450111,-10.65306122,1.598903609,-9.037769784,-6.722689076,-3.020667727,9.398907104,1.748251748
002157.SZ,-3.460207612,-5.913978495,-10.66666667,-4.690831557,9.395973154,-0.81799591,-24.53608247,6.557377049,3.076923077,1.243781095,-0.491400491,6.172839506,-1.860465116,2.132701422,0.696055684,-2.534562212,-3.073286052,-1.219512195,-15.55555556,6.140350877,2.754820937,-4.289544236,0.56022409,-2.78551532,-4.297994269,-2.694610778,3.384615385,-1.785714286,1.818181818,-3.273809524,-11.69230769,-7.665505226,-4.905660377,-22.61904762,16.41025641,4.845814978,-3.361344538,13.47826087,3.448275862,0.37037037,-2.21402214,7.924528302,-7.692307692,5.303030303,-9.352517986,3.571428571,18.77394636,0.64516129,-4.807692308,0,-0.336700337
002158.SZ,21.11853088,-12.40523777,-5.743509048,-4.590984975,0.656167979,0,5.388961321,22.88659794,-7.88590604,-5.209471767,-0.153727902,-1.116243264,-5.371739977,0.041135335,-3.782894737,2.35042735,6.43006263,-1.56924284,5.061777601,0.037936267,1.858172165,1.079672375,-2.762430939,-1.515151515,0.038461538,-5.036524414,-0.16194332,2.595296026,-1.976284585,3.185483871,-3.94685424,-0.32546786,-4.775510204,-4.800685812,7.429085997,1.005867561,-1.576763485,-7.209106239,8.905043162,1.001251564,3.097893432,-3.28525641,0.372825186,-3.920759389,8.805841924,0.710619818,-5.33124265,-0.455486542,-0.457570715,5.641454242,0.435126582
002159.SZ,-4.203718674,4.219409283,-3.076923077,-8.187134503,-4.094631483,4.648956357,-0.725294651,12.78538813,4.291497976,1.242236025,-3.144171779,7.680126683,-5.882352941,7.890625,3.548153512,22.37762238,-9.2,-7.614852108,0.817438692,0,-4.189189189,-3.314527504,1.896425966,9.663564782,-5.352480418,-6.827586207,15.6180607,1.536491677,0.504413619,7.089084065,-13.88400703,1.56462585,13.12793034,-1.776198934,-2.591922845,-2.227722772,10.63291139,8.23798627,-1.21564482,-4.012841091,1.393534002,-0.769653656,-1.606648199,-4.222972973,-0.058788948,-2.529411765,-4.043452022,-2.955974843,-2.138690862,4.039735099,3.05537874
002160.SZ,3.225806452,-11.5234375,2.207505519,-6.047516199,5.977011494,-4.121475054,-4.524886878,3.55450237,1.14416476,-3.167420814,0,2.102803738,2.974828375,-5.555555556,-6.352941176,0,1.005025126,1.990049751,7.804878049,4.298642534,1.301518438,-4.068522484,2.232142857,-1.310043668,-5.309734513,-1.635514019,0.950118765,-2.117647059,-1.682692308,1.711491443,-5.528846154,-1.272264631,2.577319588,1.256281407,0.496277916,-1.728395062,-1.005025126,-3.553299492,4.736842105,-0.251256281,1.763224181,3.96039604,-1.428571429,-0.724637681,3.163017032,0.471698113,-3.990610329,-1.711491443,-3.233830846,4.627249357,-0.982800983
002161.SZ,-1.252236136,-7.065217391,-4.873294347,-6.762295082,8.791208791,3.03030303,-3.137254902,5.465587045,1.727447217,1.132075472,-5.223880597,2.165354331,-2.119460501,-3.74015748,-4.294478528,0.213675214,6.609808102,4.2,7.677543186,7.130124777,-3.161397671,-3.436426117,-0.177935943,3.20855615,-1.554404145,-1.052631579,4.964539007,-2.871621622,-1.565217391,-5.123674912,-7.82122905,1.818181818,-0.793650794,-1.6,4.268292683,-0.974658869,3.149606299,-0.763358779,2.5,-2.251407129,0,-0.767754319,1.547388781,2.857142857,-1.666666667,3.95480226,-5.072463768,-1.717557252,-1.941747573,7.524752475,3.314917127
002162.SZ,7.925407925,-7.77537797,-2.341920375,-1.918465228,2.689486553,-2.142857143,-8.272506083,5.305039788,3.526448363,9.00243309,4.464285714,-0.213675214,4.068522484,-8.436213992,0.898876404,0.668151448,3.318584071,5.353319058,5.691056911,0,-0.961538462,10.87378641,-3.327495622,0,-16.66666667,-5.869565217,3.002309469,-4.484304933,-0.469483568,-1.650943396,-5.51558753,5.329949239,1.445783133,-3.562945368,2.955665025,-3.110047847,-1.728395062,-2.261306533,3.341902314,12.43781095,-0.663716814,-4.231625835,0.465116279,5.324074074,0.879120879,-1.307189542,-0.441501104,-2.2172949,-4.761904762,6.19047619,1.121076233
002163.SZ,5.054151625,-2.920962199,-0.353982301,-1.332149201,-3.240324032,-5.11627907,-3.725490196,9.266802444,3.168685927,-0.632339657,-2.363636364,1.675977654,7.051282051,3.592814371,-5.697770438,-0.087565674,2.103418054,1.201716738,2.714164546,-1.156069364,0.083542189,-3.005008347,0.08605852,2.751504729,-3.849372385,-1.566579634,9.195402299,-1.133603239,1.801801802,-5.22928399,-5.008488964,1.340482574,-4.144620811,-2.575896964,1.03871577,-1.401869159,-1.042654028,-1.62835249,2.044790652,-4.484732824,-0.0999001,-0.1,0,1.901901902,2.455795678,0.191754554,-3.636363636,-1.092353525,-9.236947791,3.871681416,8.945686901
002164.SZ,0.936037441,-9.891808346,1.200686106,-6.610169492,5.444646098,1.204819277,-4.591836735,6.417112299,0.67001675,8.153078203,5.230769231,-0.584795322,-3.382352941,-3.348554033,-3.779527559,1.145662848,3.398058252,2.973395931,1.367781155,1.499250375,1.477104874,-4.512372635,0.457317073,0.758725341,-6.475903614,-1.610305958,2.291325696,-2.4,-1.803278689,-0.667779633,-6.218487395,2.688172043,-4.013961606,-1.454545455,3.32103321,7.142857143,-6.333333333,-2.669039146,13.89396709,-0.802568218,11.48867314,-5.370101597,-4.447852761,-3.852327448,-2.003338898,-0.340715503,-2.905982906,0.176056338,-5.975395431,7.102803738,-2.094240838
002165.SZ,24.69635628,-10.38961039,-13.94927536,10.31578947,0.763358779,-1.325757576,-15.35508637,5.442176871,-1.720430108,-1.750547046,-2.227171492,4.328018223,0,-5.676855895,-6.481481481,0.247524752,2.962962963,-0.479616307,2.891566265,3.981264637,0.900900901,-3.348214286,0.230946882,1.382488479,-2.5,-3.72960373,-0.726392252,-3.170731707,-1.259445844,-2.295918367,2.872062663,2.791878173,-0.24691358,6.188118812,-4.428904429,-3.902439024,3.553299492,-3.921568627,0.510204082,-3.553299492,4.210526316,3.03030303,1.225490196,0.968523002,1.918465228,0.235294118,-2.112676056,-0.959232614,-2.179176755,3.712871287,0.715990453
002166.SZ,-4.450041982,-8.172231986,0.669856459,-5.133079848,7.014028056,5.337078652,-13.77777778,6.082474227,2.429543246,6.451612903,-8.377896613,2.140077821,3.904761905,-1.374885426,-11.43122677,-0.314795383,8.526315789,-3.491755577,-2.110552764,4.722792608,2.450980392,-2.009569378,-1.07421875,2.171767029,-2.70531401,-1.886792453,-0.101214575,-3.748733536,-0.947368421,-2.975557917,-3.943044907,-0.570125428,-1.490825688,-16.18160652,5.833333333,0,-0.918635171,-5.430463576,1.820728291,6.877579092,9.395109395,-3.882352941,1.713586291,-6.738868833,-0.903225806,-0.520833333,-1.701570681,-3.462050599,-0.689655172,5.555555556,-4.210526316
002167.SZ,12,-11.9047619,0.600600601,-9.850746269,5.132450331,-5.826771654,-5.518394649,7.96460177,1.639344262,-1.451612903,-2.618657938,1.680672269,3.966942149,-1.748807631,-1.941747573,-0.825082508,1.331114809,-0.492610837,4.125412541,39.46117274,0,3.75,1.861993428,-5.483870968,-8.19112628,-5.080545229,0,-1.174934726,-1.849405548,16.55450875,-15.47344111,-1.229508197,-2.904564315,-3.133903134,4.558823529,-0.140646976,7.887323944,-3.916449086,5.163043478,-5.684754522,2.465753425,3.743315508,-0.257731959,-6.072351421,1.237964237,-0.543478261,-3.278688525,-2.542372881,-6.231884058,4.327666151,2.814814815
002168.SZ,-0.961538462,-1.699029126,-0.987654321,-5.236907731,0.789473684,1.044386423,-5.426356589,6.010928962,3.865979381,11.66253102,-9.333333333,-5.392156863,6.21761658,-3.902439024,-3.299492386,4.98687664,-1.5,-0.507614213,0.255102041,6.106870229,2.877697842,19.81351981,-11.08949416,0.875273523,-5.206073753,0.457665904,6.150341686,-3.21888412,-2.2172949,0.907029478,-8.539325843,11.3022113,-0.662251656,0.444444444,4.646017699,-2.748414376,1.304347826,-1.287553648,3.913043478,1.882845188,5.749486653,-2.524271845,1.394422311,-5.500982318,-3.118503119,0.643776824,-4.47761194,-1.5625,-4.988662132,0,1.670644391
002169.SZ,6.843267108,-11.36363636,3.37995338,-6.877113867,9.443099274,7.522123894,-10.49382716,9.655172414,-7.547169811,-3.287981859,-1.992966002,3.110047847,-3.828306265,-3.739445115,-7.644110276,3.799185889,13.9869281,-0.688073394,3.695150115,3.006681514,-0.216216216,-2.058504875,-0.995575221,-0.558659218,-5.505617978,-4.51843044,1.867995019,-0.611246944,-1.47601476,-1.498127341,-6.463878327,1.219512195,2.008032129,1.706036745,6.451612903,-1.212121212,-2.944785276,-3.034134008,5.736636245,0.123304562,2.093596059,-1.688781665,-2.699386503,-3.404791929,0.91383812,0.905562743,-3.205128205,-2.913907285,-4.774897681,2.29226361,3.221288515
002170.SZ,5.296950241,-11.8902439,5.709342561,-8.510638298,3.577817531,-3.454231434,-8.050089445,11.67315175,-0.696864111,-4.385964912,4.036697248,0.352733686,0.351493849,-2.977232925,-5.054151625,18.25095057,-2.090032154,-0.65681445,2.148760331,1.294498382,1.597444089,-4.874213836,1.157024793,2.287581699,0.479233227,-4.13354531,6.135986733,-0.3125,-2.664576803,0,3.220611916,0.15600624,-0.934579439,0,1.886792453,-2.00617284,4.566929134,-0.903614458,3.191489362,-3.976435935,5.36809816,-2.037845706,-1.931649331,-1.666666667,-4.006163328,-1.444622793,-1.791530945,-4.975124378,-1.745200698,0.53285968,0.883392226
002171.SZ,5.496828753,5.711422846,1.232227488,-19.56928839,0.931315483,3.575547866,-9.020044543,-7.466340269,0.264550265,-1.978891821,3.499327052,2.340702211,0.127064803,-2.538071066,-5.46875,1.239669421,1.632653061,0.93708166,2.785145889,9.290322581,-4.368358914,-2.222222222,3.156565657,0.856793146,-4.126213592,-4.683544304,2.656042497,-3.104786546,3.337783712,-0.645994832,-9.102730819,2.00286123,1.823281907,-0.137741047,2.206896552,-5.398110661,2.42510699,-4.178272981,2.325581395,-2.272727273,3.488372093,1.685393258,0.276243094,1.377410468,-0.135869565,1.088435374,-4.441453567,-2.112676056,-3.45323741,3.874813711,1.578192253
002172.SZ,2.872062663,-9.137055838,-3.631284916,-1.15942029,21.40762463,-11.11111111,-6.25,5.797101449,4.383561644,3.937007874,-2.272727273,1.80878553,7.360406091,-3.546099291,1.960784314,-0.721153846,7.506053269,3.603603604,-4.130434783,0.453514739,-2.257336343,-0.461893764,-2.552204176,1.19047619,-9.411764706,-2.597402597,0,-1.333333333,1.621621622,-3.457446809,-6.887052342,4.733727811,4.519774011,-2.702702703,-0.555555556,-1.396648045,-1.416430595,-3.448275862,1.785714286,-0.584795322,3.235294118,-0.854700855,0.574712644,9.714285714,1.041666667,-1.030927835,1.822916667,-4.092071611,-3.2,0.275482094,-2.472527473
002173.SZ,3.805774278,2.149178255,-5.321782178,-22.35294118,12.12121212,5.105105105,-5.571428571,10.4387292,4.109589041,5.131578947,1.376720901,-12.4691358,4.231311707,-3.51826793,-7.152875175,-1.510574018,2.300613497,2.3988006,0.732064422,3.488372093,3.792134831,-2.435723951,6.65742025,-3.120936281,-5.637583893,-0.853485064,1.865136298,0.422535211,-0.701262272,2.683615819,-9.353507565,1.669195751,2.985074627,-2.028985507,5.769230769,10.20979021,52.79187817,-8.970099668,-0.912408759,-4.511970534,1.542912247,-6.742640076,-3.054989817,-3.886554622,-2.404371585,1.56774916,3.087100331,-6.417112299,-7.885714286,1.11662531,-1.963190184
002174.SZ,-4.139433551,-7.727272727,-1.97044335,-6.030150754,4.278074866,0.128205128,-3.457106274,6.631299735,2.36318408,8.262454435,-7.182940516,6.892382104,8.371040724,-10.54279749,5.600933489,2.320441989,11.44708423,10.07751938,-3.60915493,10.95890411,-2.222222222,-1.178451178,-2.72572402,2.451838879,-6.068376068,3.73066424,15.70175439,-1.061410159,2.298850575,23.29588015,7.229647631,24.24929178,14.04468764,-16.99320272,-6.599229287,-1.134605467,10.22430882,-8.566019877,13.76811594,-9.144676979,-15.87381072,-12.91666667,-5.604921394,-1.158580739,-4.615384615,4.608294931,-4.845814978,-3.780864198,-2.405773857,5.01232539,-7.824726135
002175.SZ,-9.234828496,-2.906976744,0.598802395,-2.083333333,5.775075988,2.011494253,-6.197183099,7.207207207,-1.400560224,4.261363636,5.994550409,4.370179949,-1.477832512,-6.25,-6.666666667,2.285714286,-1.117318436,-1.97740113,-0.288184438,10.11560694,-2.624671916,-4.043126685,-0.842696629,-0.566572238,-2.849002849,-2.639296188,3.313253012,-4.664723032,-0.917431193,-4.62962963,-3.55987055,2.684563758,-5.882352941,-1.736111111,-4.946996466,1.858736059,8.394160584,3.03030303,-1.307189542,-2.98013245,1.023890785,-3.040540541,0.696864111,1.384083045,-0.682593857,6.529209622,-4.193548387,-3.03030303,-5.555555556,6.617647059,-0.344827586
002176.SZ,4.022450889,-4.991007194,1.088499763,-8.099250936,0.20376974,-1.626842908,-2.325581395,20.63492063,-0.964912281,-9.5659876,-2.203721841,-0.300450676,-1.557006529,-4.234693878,-5.540756526,-1.579244219,4.584527221,-0.547945205,5.344352617,0.941422594,-1.658031088,-5.057955743,0.887902331,-2.750275028,-4.07239819,-6.839622642,1.265822785,-3.8125,-0.259909032,-2.540716612,-5.949197861,-10.94527363,-1.436552275,-0.4048583,3.983739837,-3.752931978,-0.406173842,-3.670473083,3.048264183,-5.66967954,3.832752613,-2.516778523,10.15490534,-8.359375,-1.108269395,-1.637931034,-3.768624014,-10.01821494,-10.02024291,2.362204724,1.428571429
002177.SZ,3.32103321,1.428571429,-4.577464789,-9.225092251,7.317073171,-1.515151515,1.153846154,6.844106464,9.608540925,8.766233766,-4.179104478,4.984423676,-4.154302671,-2.786377709,-3.184713376,2.302631579,0.964630225,0.955414013,6.940063091,-6.784660767,2.848101266,-4.615384615,-0.64516129,1.298701299,-0.320512821,-0.643086817,-0.647249191,-0.651465798,5.245901639,3.738317757,2.702702703,0.584795322,6.976744186,-8.152173913,2.662721893,-1.44092219,7.30994152,-4.08719346,20.17045455,-4.255319149,-2.222222222,2.02020202,1.485148515,-0.731707317,6.87960688,11.49425287,7.835051546,-13.57552581,7.743362832,2.258726899,-8.835341365
002178.SZ,-1.956521739,-7.095343681,-3.579952267,-3.96039604,17.26804124,2.197802198,-4.731182796,3.386004515,2.401746725,5.330490405,-8.097165992,0.881057269,5.458515284,-6.004140787,-6.828193833,1.418439716,5.361305361,-5.530973451,11.94379391,2.092050209,-0.204918033,-4.106776181,1.498929336,1.898734177,1.035196687,-3.073770492,0.422832981,-2.947368421,-3.687635575,-1.801801802,-10.32110092,3.58056266,2.716049383,0.961538462,1.666666667,-1.405152225,0,-11.63895487,0.806451613,-4.533333333,5.027932961,-0.79787234,0.268096515,1.069518717,3.439153439,1.79028133,-3.51758794,-1.302083333,3.166226913,5.882352941,0.483091787
002179.SZ,2.473667411,1.588537611,-0.091982217,-11.00199478,8.465517241,1.494198061,6.342991386,-6.288659794,-2.860286029,-1.229574503,-2.604422604,-0.218634376,-1.398954997,-0.598290598,-5.760963027,5.401459854,1.315789474,-5.023923445,3.346527528,2.402506964,-2.040122407,-3.280111073,3.660506011,-0.13848018,-1.317386029,-7.236957667,1.893580761,0.501765471,4.271449704,-0.99308388,-2.453877843,0.863018729,1.856908793,-1.966041108,-19.67183227,-2.315024966,-2.50929368,1.167778837,-0.588928151,1.327014218,6.057062675,-4.740904079,3.101851852,-1.863493489,-2.127659574,0.140252454,-0.60690943,1.526538281,3.63173722,-1.763392857,2.249488753
002180.SZ,0.639470783,3.7028922,-8.092119163,-0.804597701,11.65701043,12.28725612,1.423290203,3.11645708,-2.598091198,2.939575395,-3.543098889,-2.649853801,-3.435329454,-0.719284603,-0.469943215,2.085382648,0.038543072,0.59718744,2.795863654,1.304023845,-1.526296433,0.56022409,-1.114206128,-1.577464789,-7.880175539,-2.236951118,-1.694915254,-3.405172414,1.093261937,-4.656808652,-5.393518519,-3.156349401,-0.378979282,-4.362160791,5.064969504,4.114083796,-8.266666667,-5.364693446,1.675509634,-3.460587751,-2.22666286,2.364963504,-2.13918996,-5.858350335,2.941176471,5.92481203,-3.038046564,-10.68814056,-7.344262295,-3.715498938,-1.24954061
002181.SZ,-10.14492754,-5.760368664,4.645476773,-11.68224299,4.232804233,3.045685279,-7.389162562,7.446808511,7.673267327,32.18390805,20,3.768115942,-23.46368715,-2.372262774,1.121495327,0.924214418,1.831501832,-5.935251799,0.382409178,4.761904762,3.272727273,-5.281690141,0,6.133828996,-4.028021016,-2.737226277,7.12945591,0.875656743,-3.298611111,6.463195691,-5.059021922,18.47246892,0,-11.39430285,-9.137055838,-2.048417132,3.422053232,3.492647059,3.019538188,-7.75862069,-7.663551402,-3.238866397,2.510460251,-0.612244898,-0.205338809,3.29218107,-2.788844622,-3.893442623,0.213219616,5.531914894,-6.653225806
002182.SZ,8.836589698,-8.60873113,-4.508928571,-2.057035998,7.207637232,2.13713268,-13.46992153,10.37783375,1.55180283,-6.471910112,0.480538203,8.895265423,3.381642512,-7.009345794,-4.659661946,1.102060374,-2.890995261,0.683260127,3.441589918,6.747891284,0.658472344,5.494984736,1.033484911,4.050736498,-5.701926858,-3.669724771,3.116883117,-0.713685978,-4.524312896,15.10186005,-9.349749904,-1.740237691,-3.974082073,2.069275753,-2.644336712,-3.123585333,0.420560748,-5.025593299,6.075453209,-5.127020785,7.0593963,-0.181900864,-3.599088838,-1.228733459,4.497607656,0.778388278,-2.135393003,-5.246053853,-6.22243998,5.172413793,1.887729757
002183.SZ,4.607508532,-4.241435563,-1.192504259,-4.827586207,0.18115942,-0.180831826,-6.884057971,7.976653696,1.261261261,0.889679715,-3.703703704,6.227106227,2.931034483,1.172529313,-4.139072848,11.05354059,-2.643856921,-0.638977636,-0.482315113,1.938610662,-2.218700475,-3.40356564,2.516778523,-1.636661211,-4.492512479,1.393728223,2.920962199,-1.502504174,-2.542372881,-2.086956522,-4.262877442,1.669758813,-0.182481752,-0.365630713,-4.403669725,-3.262955854,1.984126984,-1.750972763,3.96039604,1.142857143,-3.95480226,3.137254902,-0.190114068,0.761904762,0.945179584,0.187265918,-3.925233645,-5.836575875,-4.338842975,-2.807775378,-3.111111111
002184.SZ,0.268096515,-7.575757576,-0.192864031,-5.797101449,7.384615385,5.539637058,-2.352941176,7.136237257,-1.038062284,3.933566434,-5.887300252,11.88561215,-2.156549521,-0.244897959,-9.656301146,3.804347826,29.58115183,13.33333333,-15.09209745,14.76557033,-5.487804878,-2.64516129,0.463883366,-0.791556728,-3.656914894,3.3126294,0,-5.143620574,-1.338028169,0,-5.995717345,5.542900532,0.143884892,3.304597701,4.172461752,-2.336448598,-1.503759398,-4.163775156,14.04779146,1.46031746,2.628285357,-1.524390244,-2.414860681,-9.263959391,-1.118881119,4.314002829,-4.06779661,-1.272084806,-6.299212598,9.931245225,2.849200834
002185.SZ,-0.726141079,-8.045977011,-3.636363636,-4.481132075,3.580246914,3.814064362,-0.344431688,2.764976959,-1.905829596,4.342857143,-4.271631982,1.14416476,-0.904977376,3.881278539,-7.582417582,-1.426872771,2.895054282,0.703399766,3.725261932,4.264870932,1.937567277,-1.16156283,1.495726496,5.263157895,-3.9,4.994797086,1.486620416,-1.3671875,7.128712871,-1.201478743,-11.31898971,-5.485232068,-1.5625,3.287981859,6.037321625,-1.345755694,1.049317943,-3.530633437,3.552206674,-3.014553015,-1.39335477,0.869565217,5.387931034,-0.102249489,-2.354145343,1.153039832,-5.077720207,-3.056768559,-6.193693694,7.202881152,2.35162374
002186.SZ,-6.104328524,0.11820331,-2.007083825,1.686746988,-6.161137441,1.262626263,2.369077307,12.66747868,3.243243243,-1.361256545,-6.687898089,23.89078498,-3.764921947,16.22137405,55.99343186,20.15789474,0,-26.23740692,-10.27315914,0.397088021,-0.329597891,0.264550265,-0.98944591,8.794137242,-12.24739743,-6.559665038,2.539208364,9.176984705,-2.935290193,3.642611684,-2.387267905,-12.29619565,-4.802478699,-2.522375915,0.751252087,-2.734051367,4.088586031,3.355155483,2.296120348,-5.572755418,-0.163934426,3.9408867,-0.157977883,10.75949367,-1.428571429,-2.173913043,-3.333333333,-5.057471264,-2.017756255,1.894563427,0.565885206
002187.SZ,-0.268817204,-2.830188679,1.941747573,-9.523809524,-0.601503759,0.15128593,-4.682779456,8.716323296,5.539358601,4.696132597,-6.332453826,23.23943662,-4,0.595238095,-1.893491124,3.860072376,-10.68524971,-5.071521456,-0.821917808,2.762430939,0.672043011,-1.869158879,-1.088435374,3.026134801,-3.204272363,-3.448275862,0.714285714,0.992907801,-4.494382022,2.205882353,-3.741007194,4.633781764,0,0.714285714,-2.411347518,-3.779069767,1.66163142,1.040118871,-1.029411765,-5.497771174,1.257861635,2.173913043,2.583586626,4.888888889,1.412429379,1.39275766,-4.532967033,-1.007194245,-3.197674419,-0.15015015,-1.203007519
002188.SZ,-0.347222222,-7.491289199,18.07909605,-14.67304625,1.495327103,10.49723757,-3.666666667,3.287197232,10.21775544,36.7781155,-16.66666667,-5.733333333,2.828854314,-4.126547455,6.886657102,-3.89261745,5.027932961,5.718085106,0.377358491,-1.253132832,-3.172588832,-5.504587156,0.693481276,0.137741047,-2.200825309,-3.375527426,1.310043668,-4.454022989,1.052631579,-3.869047619,-8.66873065,3.389830508,1.639344262,-1.129032258,0.489396411,-0.811688312,0.327332242,4.730831974,-3.115264798,-1.768488746,4.746317512,0.46875,-0.622083981,3.129890454,5.31107739,1.008645533,-7.417974322,-2.619414484,-3.481012658,5.901639344,-2.476780186
002189.SZ,-2.095612312,1.939799331,-6.496062992,-6.807017544,4.518072289,6.123919308,-6.585200272,13.88081395,-0.95724314,1.804123711,-0.632911392,0.573248408,2.089930336,-4.218362283,-5.699481865,0,3.090659341,-0.866089274,4.905913978,8.712363869,-0.70713023,-3.264094955,2.760736196,2.507462687,-2.504368084,-0.776583035,6.56231186,-2.937853107,2.328288708,-1.877133106,-9.043478261,-4.270235819,0.732356858,6.014540648,6.608478803,-0.877192982,4.601769912,-4.681331077,3.49112426,-1.886792453,2.156177156,-3.137478608,-4.06360424,-3.928790669,2.619808307,0.435865504,-3.843769374,-1.676337847,-4.590163934,5.498281787,7.947882736
002190.SZ,7.485604607,-3.571428571,-2.888888889,-11.40350877,3.142488162,0.292153589,8.031627133,2.889060092,-3.144889554,-1.082334751,1.172332943,-1.506373117,7.254901961,-3.290676417,-4.952741021,3.619729515,0.998080614,-18.9281642,5.016408814,40.58035714,-16.64020324,-5.180952381,0.642828445,1.996007984,0.547945205,-9.614636045,2.02411714,-1.435204728,0.17130621,-1.026079521,-3.455723542,-1.163310962,-0.814848348,0.502053857,0.272479564,-0.996376812,0.731930467,-1.952770209,1.899027327,-1.272727273,1.933701657,0.316169828,-1.170643854,-0.911161731,2.482758621,-0.538358008,-2.525935949,-2.591392874,-7.600950119,2.982005141,0.099850225
002191.SZ,-1.113360324,0.409416581,-9.072375127,-4.932735426,-9.551886792,-2.346805737,-4.672897196,6.302521008,1.976284585,1.550387597,-3.053435115,1.968503937,0.257400257,-2.182284981,-3.937007874,-1.229508197,4.28769018,-0.397877984,1.7310253,1.308900524,3.875968992,-2.860696517,0,-1.024327785,-1.811125485,-2.635046113,0.811907984,-0.536912752,1.079622132,-1.602136182,0.542740841,-1.349527665,-0.273597811,-0.960219479,-1.523545706,-1.265822785,-11.68091168,-1.129032258,-1.468189233,-2.649006623,2.380952381,3.322259136,0.803858521,8.452950558,-0.441176471,0.886262925,-2.342606149,-2.248875562,-0.153374233,-6.758832565,0
002192.SZ,9.461820723,-3.024982042,-0.172839506,-7.197625526,-0.835110163,2.669772442,-4.013961606,25.55454545,0.905075664,-14.59529277,-3.377583599,2.269565217,-0.790749086,-10.11312993,-6.292906178,-0.386650387,5.944841675,0.501349788,9.593246355,-0.306372549,-3.389235227,-8.125056803,0.009892175,-3.758654797,-4.121274409,-3.762461143,-2.004900869,-13.87815413,-0.989837667,3.585710477,-5.005790761,-4.497426172,-3.290780142,-3.432091522,11.02673147,-8.495212038,4.185976977,5.467068446,-0.843537415,-6.929198683,-1.47427392,-4.219661829,-0.046867677,-3.407314786,-2.249190939,2.284390002,-5.162647678,-6.296928328,-7.539610271,2.02875714,-2.799227799
