thscode,2022-12-30,2023-01-06,2023-01-13,2023-01-20,2023-02-03,2023-02-10,2023-02-17,2023-02-24,2023-03-03,2023-03-10,2023-03-17,2023-03-24,2023-03-31,2023-04-07,2023-04-14,2023-04-21,2023-04-28,2023-05-05,2023-05-12,2023-05-19,2023-05-26,2023-06-02,2023-06-09,2023-06-16,2023-06-21,2023-06-30,2023-07-07,2023-07-14,2023-07-21,2023-07-28,2023-08-04,2023-08-11,2023-08-18,2023-08-25,2023-09-01,2023-09-08,2023-09-15,2023-09-22,2023-09-28,2023-10-13,2023-10-20,2023-10-27,2023-11-03,2023-11-10,2023-11-17,2023-11-24,2023-12-01,2023-12-08,2023-12-15,2023-12-22,2023-12-29
688600.SH,7.0724389198457,6.5252201761409,-1.2777151446824,6.5093262276361,6.5761258041458,0.60362173038229,0.66666666666666,4.3046357615894,-0.92063492063492,-4.1332906119833,-6.3502673796792,-2.9264810849393,-4.8529411764706,1.4296754250386,5.9047619047619,-11.36690647482,12.702922077922,-2.6287360460929,-2.9215976331361,2.6666666666667,-4.6753246753247,1.7905799922149,-10.172084130019,1.4048531289911,5.2057094878254,-1.0774142059058,0.24203307785398,-5.1106639839034,-6.1916878710772,-2.7576853526221,4.556020455602,-7.8701645175634,-1.0135135135135,-3.5104826913701,-2.4254674077817,4.091144484723,-2.3383084577115,-2.8527763627101,1.1012060828527,-2.2821576763486,-7.9087048832272,4.0345821325648,2.6592797783934,1.8888289260658,13.665254237288,4.520037278658,-3.2991529201962,-2.9506685108345,-3.4679334916865,-1.4271653543307,0.84872690963554
688601.SH,-1.1395511921459,5.7634332328427,2.6995305164319,17.714285714286,-1.24826629681,10.280898876404,-4.5338767193072,-3.2550693703308,4.8124655267513,-1.8418629127746,8.5645355850422,4.3827160493827,1.8332347723241,1.2543554006969,7.7999541179169,-17.929346669504,-1.724361467652,-5.2638522427441,-4.8321960729703,8.4138132865086,1.957079227966,5.7717765422293,-39.662077596996,2.1157436216553,-0.95470241722527,-3.4044298605414,0.10615711252653,4.9840933191941,-8.5252525252525,-7.4425795053004,1.0498687664042,0.18890200708382,-3.464529813811,5.517578125,7.4965293845442,2.1739130434783,-4.7398356856962,-3.4940291906236,2.6581118240147,20.535714285714,-6.2962962962963,8.7154150197628,9.8709325577168,-0.7114493712773,-0.73321113147808,-8.2759778411952,-0.62225475841875,-3.5359116022099,-0.70637647957236,-2.537973466641,3.3537186821858
688602.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.558891454965,1.6423357664234,-2.3339317773788,3.4007352941176,2.4888888888889,-11.968777103209,55.467980295566,-13.498098859316,-7.6923076923077,-2.2222222222222,-0.48701298701299,9.0538336052202,-16.379955123411,8.9445438282648,-1.559934318555,4.1701417848207,-0.16012810248198,-5.2927024859663,-2.4555461473328,-3.90625,-1.0840108401084,-0.4566210045662,3.0275229357798
688603.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.036363636364,-4.0134803921569,-3.511011809767,1.9517036056897,-6.3378758382003,-3.4642032332564,-11.1004784689,6.270182992465,1.696632058749,-12.014442231076,-1.6555822838545,4.6906474820144,3.1610775151182,-4.2366107114309,2.1285475792988,3.1467102574581,10.433174854728,4.0420951925377,-3.2528735632184,5.928478080076,-10.834454912517,-3.2830188679245,-3.7846273897776,1.3517166801838
688606.SH,-7.3811213626686,1.4750957854406,-1.8029073060223,1.8744592905893,2.3872428760143,2.4237397474887,-2.9152420370704,-0.22242817423541,-2.3407022106632,-0.8464903937607,-0.64268585131895,0.50202741842054,1.1815561959654,-5.4305515997342,1.5661078205,-2.046061085302,-8.7083753784056,3.8355255885929,3.5128805620609,1.9436445907034,-0.13114092605669,2.1212121212121,-41.35509396637,-7.9271377972677,-3.4438541857483,-0.94858660595712,-1.628040605248,-0.25311526479751,-1.7177435096623,2.4428997020854,-1.686700271423,-2.3861171366594,0.64646464646465,-7.025291047772,4.4689119170984,3.8024385203554,13.478001194505,-0.96491228070175,9.2825509300266,6.2733019938402,-8.5723001830384,7.5241908575242,19.860356865787,-3.495145631068,-3.6351441985245,3.4660356347439,5.8791874075071,-3.4688691232529,1.1056996182704,-6.4184350995964,-4.5631608235949
688607.SH,1.5541264737406,10.026385224274,-1.5827338129496,2.3391812865497,3.0476190476191,12.846580406654,-5.4054054054054,5.5844155844156,1.2710127101271,-1.7813765182186,-8.5325638911789,3.4249662009914,-3.2679738562092,5.7207207207207,-5.1129100979974,-2.4696901661428,1.7495395948435,-1.447963800905,-7.3002754820937,3.0212976721149,5.9615384615385,-5.3085299455535,-5.9894585529468,-4.434250764526,-3.8933333333333,6.1043285238624,3.2426778242678,1.9756838905775,0.14903129657229,-1.140873015873,-7.175112895133,0.54054054054055,-1.1290322580645,0.70690592713431,5.5075593952484,-3.3776867963153,2.8072033898305,-0.72127769191139,2.2314478463934,-2.1319796954315,-6.2759336099585,4.7592695074709,4.8071843634443,1.4616935483871,1.8877297565822,1.3164310092638,0.048123195380164,-3.5113035113035,-0.1495513459621,-3.7443834248627,5.7053941908714
688608.SH,-0.84369835609289,3.5877192982456,0.06774494029977,16.603198781417,-0.44996008418608,0.029160895239499,-2.2447343488084,-6.061283829121,0.81746031746032,4.5737227426592,2.3637458596808,8.3982938667451,-2.2388059701493,24.149895905621,-5.4779206260481,-16.782968657599,-12.251279135873,-2.2351797862002,21.487740225315,3.6410745942997,-6.3355263157895,2.676125588256,-11.759474620331,5.5740755097294,-3.8184755470701,-7.5965796304779,5.7175906799967,6.5806955842126,-6.5043631297206,-2.4941176470588,0.056306306306312,-2.2188278800547,-3.9792814272794,-2.7142734823187,8.1499735961978,2.880859375,1.6057585825028,-5.6208641494745,-3.7779427534439,1.1487355336477,-5.4750402576489,3.55958038196,8.4761904761905,4.4217415595818,10.884353741497,-2.7435031364169,0.80799489687433,-4.415383533713,2.1993379919088,-1.4394702749388,12.655177449978
688609.SH,-1.4947683109118,4.7040971168437,-0.14492753623189,2.7576197387518,8.1920903954802,2.2193211488251,-2.5542784163474,1.9659239842726,0.89974293059125,1.2738853503185,-0.25157232704403,13.366960907945,-3.559510567297,8.881199538639,4.978813559322,0.90817356205853,-11.4,-5.1918735891648,5.5952380952381,17.925591882751,-7.074569789675,2.5720164609053,10.631895687061,-1.2692656391659,2.8466483011937,6.25,-10.756302521008,-4.9905838041431,-11.199207135778,0.33482142857142,5.2280311457175,-7.5052854122622,-3.5428571428571,-5.9241706161137,4.2821158690176,13.526570048309,-2.6595744680851,14.754098360656,-4.7619047619048,5.3,-14.719848053181,1.4476614699332,0.43907793633371,6.8852459016393,32.924335378323,-5.0,-1.8623481781377,-2.0627062706271,3.117101937658,-8.6601307189543,18.067978533095
688610.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.605072957862,0.20055538414071,3.1562740569669,-5.044776119403,0.86450801634707,-14.586255259467,12.151067323481,-3.6277859118269,-4.9628629304524,-1.7761989342806,-0.61482820976491,-5.9861717612809,-7.9736791174763,-2.2502628811777,0.92512908777969,3.176295033042,7.1280991735537,2.7965284474445,0.1313320825516,-4.2720629567172,-1.154824818947,-0.59405940594059,3.4262948207171
688611.SH,-0.27598896044158,7.4261992619926,0.64405324173466,2.3890784982935,-1.1875,7.505798018132,6.3934104726417,4.5161290322581,3.7742504409171,-3.6709721278042,-2.3817925194072,8.4041207301645,-8.8362787595865,-8.2662765179225,0.099681020733661,-6.2338179645489,3.2710280373832,5.86178527355,-3.9829026617447,9.0246863617968,5.9762435040831,-0.21015761821367,-33.766233766234,10.837307896131,4.4226631604112,-1.9001831501831,-4.0140023337223,6.2484804279115,-11.327231121281,-2.0903225806452,-1.2387981022667,-1.7614091273018,-2.8253192067373,-4.9482806821359,1.4117647058823,-2.7262180974478,-2.1765056648777,0.091435537945752,-0.1522533495737,-0.21347971942666,-5.6845965770171,-0.61568373298768,2.869253342028,1.743264659271,1.4330218068536,0.89066339066339,-0.882800608828,-5.1289926289926,-0.06474587245063,0.58309037900875,5.5716586151369
688612.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9598223725946,-6.5384615384615,1.2962962962963,0.71094860857201,-16.538926986688,18.414693088449,-2.0612244897959,-8.7518232965201,-0.34254395980817,-1.5123739688359,3.4201954397394,-10.168728908886,2.4292511895818,-10.611246943765,6.3730853391685,6.9940858832605,-6.2965633261235,5.9502436522185,-9.5134350036311,-2.3274478330658,-0.027389756231164,6.7123287671233
